"No.","Time","Source","Destination","Protocol","Length","Info"
"5857","25.272850561","192.168.1.84","134.224.13.165","UDP","1189","36642  >  8801 Len=1147"
"5858","25.281056724","192.168.1.84","134.224.13.165","UDP","346","48203  >  8801 Len=304"
"5859","25.281320711","134.224.13.165","192.168.1.84","TCP","66","443  >  32838 [ACK] Seq=9941 Ack=7832 Win=16 Len=0 TSval=3156681345 TSecr=811310676"
"5860","25.300198853","192.168.1.84","134.224.13.165","UDP","343","48203  >  8801 Len=301"
"5861","25.303352678","134.224.13.165","192.168.1.84","UDP","1303","8801  >  36642 Len=1261"
"5862","25.315078402","134.224.13.165","192.168.1.84","UDP","130","8801  >  48203 Len=88"
"5863","25.315185649","192.168.1.84","134.224.13.165","UDP","1086","36642  >  8801 Len=1044"
"5864","25.315208295","192.168.1.84","134.224.13.165","UDP","1086","36642  >  8801 Len=1044"
"5865","25.318962552","192.168.1.84","134.224.13.165","UDP","342","48203  >  8801 Len=300"
"5866","25.323909624","134.224.13.165","192.168.1.84","UDP","1303","8801  >  36642 Len=1261"
"5867","25.323909850","134.224.13.165","192.168.1.84","UDP","1303","8801  >  36642 Len=1261"
"5868","25.324100521","192.168.1.84","134.224.13.165","UDP","1086","36642  >  8801 Len=1044"
"5869","25.324118367","192.168.1.84","134.224.13.165","UDP","1085","36642  >  8801 Len=1043"
"5870","25.333202566","134.224.13.165","192.168.1.84","UDP","1303","8801  >  36642 Len=1261"
"5871","25.333202836","134.224.13.165","192.168.1.84","UDP","1303","8801  >  36642 Len=1261"
"5872","25.342487299","192.168.1.84","134.224.13.165","UDP","343","48203  >  8801 Len=301"
"5873","25.342818832","134.224.13.165","192.168.1.84","UDP","1303","8801  >  36642 Len=1261"
"5874","25.342819298","134.224.13.165","192.168.1.84","UDP","1303","8801  >  36642 Len=1261"
"5875","25.353725880","192.168.1.84","134.224.13.165","UDP","1205","36642  >  8801 Len=1163"
"5876","25.353877287","134.224.13.165","192.168.1.84","UDP","1303","8801  >  36642 Len=1261"
"5877","25.353933704","192.168.1.84","134.224.13.165","UDP","1205","36642  >  8801 Len=1163"
"5878","25.353878180","134.224.13.165","192.168.1.84","UDP","1303","8801  >  36642 Len=1261"
"5879","25.361855928","192.168.1.84","134.224.13.165","UDP","1205","36642  >  8801 Len=1163"
"5880","25.361883798","192.168.1.84","134.224.13.165","UDP","1204","36642  >  8801 Len=1162"
"5881","25.361893843","192.168.1.84","134.224.13.165","UDP","344","48203  >  8801 Len=302"
"5882","25.363343870","134.224.13.165","192.168.1.84","UDP","1303","8801  >  36642 Len=1261"
"5883","25.363344030","134.224.13.165","192.168.1.84","UDP","1303","8801  >  36642 Len=1261"
"5884","25.373617681","192.168.1.84","134.224.13.165","UDP","1204","36642  >  8801 Len=1162"
"5885","25.374265043","134.224.13.165","192.168.1.84","UDP","1303","8801  >  36642 Len=1261"
"5886","25.374265233","134.224.13.165","192.168.1.84","UDP","1302","8801  >  36642 Len=1260"
"5887","25.380273227","192.168.1.84","134.224.13.165","UDP","331","48203  >  8801 Len=289"
"5888","25.383877379","134.224.13.165","192.168.1.84","UDP","1330","8801  >  36642 Len=1288"
"5889","25.400493924","192.168.1.84","134.224.13.165","UDP","1069","36642  >  8801 Len=1027"
"5890","25.400533373","192.168.1.84","134.224.13.165","UDP","1069","36642  >  8801 Len=1027"
"5891","25.402239871","192.168.1.84","134.224.13.165","UDP","326","48203  >  8801 Len=284"
"5892","25.404997709","192.168.1.84","134.224.13.165","UDP","1068","36642  >  8801 Len=1026"
"5893","25.405009712","192.168.1.84","134.224.13.165","UDP","1068","36642  >  8801 Len=1026"
"5894","25.414426352","134.224.13.165","192.168.1.84","UDP","1214","8801  >  36642 Len=1172"
"5895","25.414426593","134.224.13.165","192.168.1.84","UDP","1214","8801  >  36642 Len=1172"
"5896","25.416398526","134.224.13.165","192.168.1.84","UDP","130","8801  >  48203 Len=88"
"5897","25.416532886","192.168.1.84","134.224.13.165","UDP","1156","36642  >  8801 Len=1114"
"5898","25.416553995","192.168.1.84","134.224.13.165","UDP","1156","36642  >  8801 Len=1114"
"5899","25.422044645","192.168.1.84","134.224.13.165","UDP","319","48203  >  8801 Len=277"
"5900","25.432117830","192.168.1.84","134.224.13.165","UDP","1156","36642  >  8801 Len=1114"
"5901","25.432141678","192.168.1.84","134.224.13.165","UDP","1155","36642  >  8801 Len=1113"
"5902","25.434003018","134.224.13.165","192.168.1.84","UDP","1214","8801  >  36642 Len=1172"
"5903","25.434003141","134.224.13.165","192.168.1.84","UDP","1214","8801  >  36642 Len=1172"
"5904","25.440458516","192.168.1.84","134.224.13.165","UDP","1155","36642  >  8801 Len=1113"
"5905","25.440479372","192.168.1.84","134.224.13.165","UDP","314","48203  >  8801 Len=272"
"5906","25.454812623","134.224.13.165","192.168.1.84","UDP","1214","8801  >  36642 Len=1172"
"5907","25.454812737","134.224.13.165","192.168.1.84","UDP","1214","8801  >  36642 Len=1172"
"5908","25.459249882","192.168.1.84","134.224.13.165","UDP","319","48203  >  8801 Len=277"
"5909","25.464402190","134.224.13.165","192.168.1.84","UDP","1214","8801  >  36642 Len=1172"
"5910","25.464402329","134.224.13.165","192.168.1.84","UDP","1213","8801  >  36642 Len=1171"
"5911","25.475208657","134.224.13.165","192.168.1.84","UDP","1213","8801  >  36642 Len=1171"
"5912","25.475361710","192.168.1.84","134.224.13.165","UDP","1087","36642  >  8801 Len=1045"
